,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
983,3131.000000,2913.000000,403.000000,,622.000000,,,,,,,,,,,,1525.000000,,7790.000000,0.559795,10104.000000,"[0.5590084537868454, 0.5597954827034287)",0.559008,21.969032,0.000787
983,3131.000000,2913.000000,403.000000,,622.000000,,,,,,,,,,,,1525.000000,,7790.000000,0.559795,10104.000000,"[0.5590084537868454, 0.5597954827034287)",0.559008,21.969032,0.000787
141,,,,,,,1041.000000,,,,2701.000000,216.000000,,,,,,,12426.000000,0.092451,20237.000000,"[0.09061742042214915, 0.09245122263554909)",0.090617,51.188539,0.001834
168,,75.000000,,,,,963.000000,2360.000000,,,1572.000000,,,,,5022.000000,,,6392.000000,0.210468,20393.000000,"[0.20898034550034925, 0.21046759117346422)",0.208980,41.514800,0.001487
1110,,,,,,,1250.000000,,,,,,,,,,,5248.000000,9886.000000,0.007764,20117.000000,"[0.00434254402503661, 0.007764060314602451)",0.004343,95.507802,0.003422
1186,151.000000,,,,501.000000,105.000000,33.000000,,,,,,,,,,,473.000000,15121.000000,0.039307,20516.000000,"[0.03717286737119614, 0.03930693001751921)",0.037173,59.569973,0.002134
339,8030.000000,,624.000000,,,,,,,,,,,,,,,,7730.000000,0.992943,30654.000000,"[0.9928386775525925, 0.9929434622734857)",0.992839,2.924948,0.000105
523,5353.000000,1873.000000,3493.000000,365.000000,,,,,,771.000000,,238.000000,,,,,,,4291.000000,0.913382,10223.000000,"[0.9130220974489295, 0.9133818941018023)",0.913022,10.043321,0.000360
1,5533.000000,165.000000,2626.000000,161.000000,,669.000000,,,,,,2116.000000,37.000000,135.000000,,,124.000000,,4818.000000,0.619292,10006.000000,"[0.6185687238552079, 0.6192924176604708)",0.618569,20.201104,0.000724
1071,6460.000000,1675.000000,3159.000000,491.000000,,,,,,,,,,,,,248.000000,,4351.000000,0.974493,10497.000000,"[0.9742461300690898, 0.9744932967926415)",0.974246,6.899383,0.000247
904,280.000000,90.000000,908.000000,2968.000000,2571.000000,,5227.000000,,,,,,,,,,,,4340.000000,0.319847,40306.000000,"[0.3186252257383344, 0.3198466389138301)",0.318625,34.094383,0.001221
285,709.000000,,,,,,,,,,,,,,,,,416.000000,15259.000000,0.214899,30413.000000,"[0.21342668750282792, 0.2148991079345695)",0.213427,41.100970,0.001472
88,5073.000000,3827.000000,2042.000000,601.000000,1124.000000,,,,,335.000000,,,,108.000000,,,,,3274.000000,0.926381,10496.000000,"[0.9260373652359488, 0.9263812308110595)",0.926037,9.598623,0.000344
364,277.000000,3623.000000,5095.000000,,252.000000,206.000000,,,976.000000,,,741.000000,436.000000,1122.000000,473.000000,,,,3183.000000,0.474356,40017.000000,"[0.4734497128206858, 0.4743557587513796)",0.473450,25.291259,0.000906
379,6296.000000,,,,,,,,,1443.000000,,,,,,,716.000000,,7929.000000,0.595005,40102.000000,"[0.594259498051965, 0.5950047118726937)",0.594259,20.801811,0.000745
1179,2399.000000,,,,,,,,,,759.000000,,,,,,,,13226.000000,0.795859,20499.000000,"[0.7953422457732352, 0.7958589043166862)",0.795342,14.421946,0.000517
556,923.000000,1569.000000,1517.000000,452.000000,1495.000000,,,,,,,,,,,,189.000000,,10239.000000,0.763827,10417.000000,"[0.7632774952365489, 0.7638271516734791)",0.763277,15.343045,0.000550
285,709.000000,,,,,,,,,,,,,,,,,416.000000,15259.000000,0.214899,30413.000000,"[0.21342668750282792, 0.2148991079345695)",0.213427,41.100970,0.001472
1133,1379.000000,,,,,,,104.000000,,,865.000000,,43.000000,,,1874.000000,,,12119.000000,0.307579,20271.000000,"[0.30633858880667175, 0.3075791187906233)",0.306339,34.628008,0.001241
1186,151.000000,,,,501.000000,105.000000,33.000000,,,,,,,,,,,473.000000,15121.000000,0.039307,20516.000000,"[0.03717286737119614, 0.03930693001751921)",0.037173,59.569973,0.002134
1312,2264.000000,1523.000000,375.000000,1500.000000,1848.000000,,1611.000000,,,,,,,,894.000000,,,,6369.000000,0.522275,30486.000000,"[0.5214358419371198, 0.5222754778704416)",0.521436,23.437498,0.000840
1121,362.000000,458.000000,377.000000,,,,370.000000,2702.000000,,,1715.000000,181.000000,184.000000,672.000000,,97.000000,,,9266.000000,0.321067,20213.000000,"[0.3198466389138301, 0.32106670862334447)",0.319847,34.056882,0.001220
903,22.000000,,,,,,,5265.000000,,,,,,,,,,,11097.000000,0.607601,40301.000000,"[0.606864131553541, 0.6076006232331286)",0.606864,20.558342,0.000736
1148,1991.000000,,45.000000,,,,,,,,,871.000000,,346.000000,,392.000000,,,12739.000000,0.523952,20321.000000,"[0.5231147859705128, 0.5239517776526211)",0.523115,23.363687,0.000837
88,5073.000000,3827.000000,2042.000000,601.000000,1124.000000,,,,,335.000000,,,,108.000000,,,,,3274.000000,0.926381,10496.000000,"[0.9260373652359488, 0.9263812308110595)",0.926037,9.598623,0.000344
235,5080.000000,385.000000,988.000000,619.000000,,,,,,,,,,,,,1793.000000,,7519.000000,0.543750,30128.000000,"[0.5429377401164414, 0.5437502817655018)",0.542938,22.681192,0.000813
583,72.000000,7320.000000,1036.000000,164.000000,1200.000000,,,,743.000000,,,,,1330.000000,,,,,4519.000000,0.751049,10539.000000,"[0.7504837170025443, 0.7510493410698943)",0.750484,15.788763,0.000566
798,522.000000,2069.000000,1302.000000,,1064.000000,,,,,,,,,,1219.000000,,,,10208.000000,0.658080,30518.000000,"[0.6573981118288339, 0.6580802565893761)",0.657398,19.041308,0.000682
1242,3858.000000,684.000000,2083.000000,486.000000,,44.000000,,,,,,149.000000,32.000000,252.000000,,,,,8796.000000,0.943791,30154.000000,"[0.9434779392542257, 0.943790921066671)",0.943478,8.736537,0.000313
653,215.000000,238.000000,,,,,186.000000,2445.000000,,,1456.000000,,88.000000,108.000000,,,,156.000000,11492.000000,0.292421,20370.000000,"[0.29114095074782376, 0.2924207156939383)",0.291141,35.723208,0.001280
