,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
919,,,,,,,,4121.000000,,,,,,,,,,,12263.000000,0.655833,40328.000000,"[0.655171402436973, 0.6558330813849194)",0.655171,18.546135,0.000662
1147,215.000000,238.000000,,,,,186.000000,2445.000000,,,1456.000000,,88.000000,108.000000,,,,156.000000,11492.000000,0.302441,20370.000000,"[0.3011881431164878, 0.3024406014658038)",0.301188,35.105034,0.001252
37,2913.000000,,1492.000000,,1449.000000,1152.000000,,,,,,,,164.000000,,,286.000000,,8928.000000,0.480484,10237.000000,"[0.47959924092164513, 0.4804843530470789)",0.479599,24.808722,0.000885
338,6511.000000,394.000000,,1552.000000,,,,,,913.000000,,,,1344.000000,,,,,5670.000000,0.777762,30573.000000,"[0.777227461845772, 0.7777618800089049)",0.777227,14.979155,0.000534
1313,9939.000000,,,,,,,,,1336.000000,,,,,,,,,5109.000000,0.918052,30645.000000,"[0.9176963558939949, 0.9180516042858282)",0.917696,9.957223,0.000355
306,7085.000000,,405.000000,86.000000,,,,,,595.000000,,,,,,,158.000000,,8055.000000,0.931194,30392.000000,"[0.930858475790924, 0.9311942517014726)",0.930858,9.411431,0.000336
123,923.000000,,,,,,,,42.000000,,,1127.000000,55.000000,,,,,,14237.000000,0.260925,20180.000000,"[0.2595652593886677, 0.2609247687196523)",0.259565,38.105556,0.001360
717,3904.000000,3088.000000,485.000000,43.000000,,,,,,,,,,,639.000000,,,,8225.000000,0.953674,30063.000000,"[0.9533757402074777, 0.9536742354438114)",0.953376,8.366494,0.000298
987,544.000000,1820.000000,2394.000000,2282.000000,666.000000,1233.000000,,,1926.000000,,,,,169.000000,,,,,5350.000000,0.381252,10066.000000,"[0.380208614688339, 0.38125243622293276)",0.380209,29.257173,0.001044
1127,396.000000,,,,,,,3769.000000,,,,68.000000,280.000000,,,53.000000,,,11818.000000,0.410745,20233.000000,"[0.4097549853526957, 0.41074516723711574)",0.409755,27.753712,0.000990
567,5889.000000,2638.000000,2019.000000,,,,,,,,669.000000,,,599.000000,,,,,4570.000000,0.951271,10419.000000,"[0.9509676376639028, 0.9512705058868712)",0.950968,8.489064,0.000303
1084,3683.000000,,,974.000000,,,,,,,430.000000,47.000000,,3231.000000,,35.000000,,136.000000,7848.000000,0.569075,20013.000000,"[0.568310607380847, 0.5690751167382654)",0.568311,21.428359,0.000765
668,260.000000,,,,,,2694.000000,,,,728.000000,,,,,,,,12702.000000,0.138165,20447.000000,"[0.1364384969048576, 0.13816521048276365)",0.136438,48.397888,0.001727
235,3024.000000,,687.000000,836.000000,,,,,,78.000000,,1707.000000,659.000000,,,,,415.000000,8978.000000,0.207931,30045.000000,"[0.20642367759638683, 0.2079310209559246)",0.206424,42.249181,0.001507
551,4993.000000,,219.000000,1452.000000,1547.000000,1750.000000,,,,,,,,,,,,,6423.000000,0.514107,10349.000000,"[0.5132684242421985, 0.5141067811758808)",0.513268,23.498226,0.000838
301,3789.000000,408.000000,,263.000000,,,,,,1174.000000,,,,,1867.000000,,,,8883.000000,0.485778,30368.000000,"[0.4848985760111657, 0.4857778737483984)",0.484899,24.645751,0.000879
1203,274.000000,3438.000000,924.000000,1479.000000,325.000000,52.000000,799.000000,,,,,,,,1772.000000,,,,7321.000000,0.519902,30062.000000,"[0.5190792934437952, 0.5199024239680435)",0.519079,23.071446,0.000823
169,455.000000,,,,,,,,,,,,,1156.000000,,,,117.000000,14656.000000,0.347558,20386.000000,"[0.3464325858784078, 0.34755817115209336)",0.346433,31.548921,0.001126
703,534.000000,5837.000000,627.000000,221.000000,1247.000000,237.000000,1843.000000,,,,,,,327.000000,,,199.000000,439.000000,4873.000000,0.447926,30009.000000,"[0.4470040633591659, 0.4479255368004885)",0.447004,25.827890,0.000921
718,3544.000000,829.000000,1990.000000,539.000000,,,,,,651.000000,,,,549.000000,191.000000,,,427.000000,7664.000000,0.632161,30068.000000,"[0.631473247565347, 0.632161068986301)",0.631473,19.278880,0.000688
504,2234.000000,170.000000,132.000000,,122.000000,,,,,,,,,697.000000,,,,202.000000,12827.000000,0.695100,10050.000000,"[0.694478282053318, 0.6951004854281537)",0.694478,17.439678,0.000622
931,4383.000000,822.000000,563.000000,422.000000,,215.000000,,,,,,,,,,,,310.000000,9669.000000,0.821584,40389.000000,"[0.8210970235968613, 0.8215844859589758)",0.821097,13.663035,0.000487
1219,6616.000000,,,,,,,,,,,,,,,,385.000000,98.000000,9285.000000,0.911220,30134.000000,"[0.9108565160182667, 0.911219852913316)",0.910857,10.183935,0.000363
365,1212.000000,,,442.000000,,,,2915.000000,,,,,,419.000000,,,,,11396.000000,0.731923,30733.000000,"[0.7313376372837396, 0.7319226058547535)",0.731338,16.396028,0.000585
376,1120.000000,795.000000,1107.000000,235.000000,,,,,,,,,302.000000,43.000000,795.000000,,,,11987.000000,0.447004,40043.000000,"[0.44607950144104247, 0.4470040633591659)",0.446080,25.914457,0.000925
379,76.000000,2691.000000,3659.000000,,,,,,,269.000000,152.000000,2689.000000,2961.000000,,,,,,3887.000000,0.073227,40063.000000,"[0.0710969604040098, 0.0732269317118087)",0.071097,59.700760,0.002130
610,2500.000000,,,,,,,324.000000,,,,,,685.000000,,,,,12875.000000,0.919823,20095.000000,"[0.9194686871277378, 0.919822504173126)",0.919469,9.917104,0.000354
760,525.000000,731.000000,3712.000000,,376.000000,72.000000,150.000000,,,49.000000,,,,63.000000,803.000000,,,,9903.000000,0.783620,30302.000000,"[0.7830890874596517, 0.7836201174411126)",0.783089,14.884188,0.000531
550,5763.000000,641.000000,3239.000000,538.000000,,,,,,,,,,820.000000,,39.000000,,,5344.000000,0.971717,10344.000000,"[0.9714570399882925, 0.9717172854504612)",0.971457,7.294395,0.000260
535,717.000000,3295.000000,,696.000000,2680.000000,,,,565.000000,,,,,632.000000,,,,,7799.000000,0.596786,10274.000000,"[0.5960550649350016, 0.596785506084783)",0.596055,20.473464,0.000730
