,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
398,3556.000000,467.000000,1913.000000,542.000000,,1437.000000,568.000000,,,336.000000,,,,595.000000,,,132.000000,,6838.000000,0.496550,40170.000000,"[0.495675226720797, 0.4965499466683469)",0.495675,24.416829,0.000875
516,4311.000000,503.000000,335.000000,1312.000000,,,,,,,,,,212.000000,,,597.000000,,9114.000000,0.768761,10175.000000,"[0.7682148586563157, 0.7687607956443925)",0.768215,15.239221,0.000546
193,,,,,,,,,,,5274.000000,,,,,,,,11110.000000,0.088783,20551.000000,"[0.08693799589834805, 0.08878314552668323)",0.086938,51.505289,0.001845
117,314.000000,,,,,,3086.000000,,,,4284.000000,608.000000,,1016.000000,,1070.000000,,,6006.000000,0.132976,20096.000000,"[0.13128216206656396, 0.13297626205280144)",0.131282,47.288907,0.001694
1133,1379.000000,,,,,,,104.000000,,,865.000000,,43.000000,,,1874.000000,,,12119.000000,0.307579,20271.000000,"[0.30633858880667175, 0.3075791187906233)",0.306339,34.628008,0.001241
979,,7990.000000,,547.000000,1011.000000,,,,1182.000000,,,1011.000000,,,,,,,4643.000000,0.634354,10096.000000,"[0.6336419666364594, 0.6343540184463217)",0.633642,19.876130,0.000712
1365,340.000000,1624.000000,6830.000000,,494.000000,,,307.000000,2984.000000,,,,151.000000,,,871.000000,,,2783.000000,0.490395,40042.000000,"[0.4895131253665494, 0.49039540474149235)",0.489513,24.627842,0.000882
83,5761.000000,148.000000,3900.000000,669.000000,562.000000,,,,,853.000000,,,,,,,,,4491.000000,0.896607,10478.000000,"[0.8962213682493844, 0.8966065065846605)",0.896221,10.750706,0.000385
71,1276.000000,260.000000,734.000000,516.000000,,567.000000,,,,,,549.000000,,385.000000,,,,,12097.000000,0.455989,10415.000000,"[0.45505748107531585, 0.45598882214243247)",0.455057,25.997345,0.000931
919,3882.000000,775.000000,1344.000000,520.000000,,612.000000,,,,1099.000000,,,,553.000000,,,,,7599.000000,0.632930,40407.000000,"[0.6322174594220271, 0.6329297967023412)",0.632217,19.884099,0.000712
606,133.000000,322.000000,,148.000000,,,362.000000,2504.000000,,,1525.000000,124.000000,,445.000000,,232.000000,,,10589.000000,0.349513,20101.000000,"[0.34835988863259915, 0.34951322639312526)",0.348360,32.194134,0.001153
1107,1383.000000,,,38.000000,1028.000000,,1774.000000,109.000000,,,,,,316.000000,,45.000000,,,11691.000000,0.402189,20104.000000,"[0.40115261419587267, 0.40218890581775324)",0.401153,28.926922,0.001036
1359,69.000000,445.000000,4752.000000,,44.000000,,,,1332.000000,,,1800.000000,2612.000000,,160.000000,32.000000,,,5138.000000,0.023416,40002.000000,"[0.020995723998059553, 0.023415987561768076)",0.020996,67.558952,0.002420
