,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
1034,2619.000000,3648.000000,1233.000000,2038.000000,,417.000000,,,,,,294.000000,,,,,288.000000,,5847.000000,0.758046,10283.000000,"[0.7574934247420426, 0.7580456982304318)",0.757493,15.564006,0.000552
1214,4070.000000,143.000000,336.000000,174.000000,1330.000000,,391.000000,,,,,,,,4493.000000,,,1195.000000,4252.000000,0.280059,30013.000000,"[0.27880108801005354, 0.28005891248415477)",0.278801,35.447633,0.001258
1293,250.000000,523.000000,557.000000,117.000000,499.000000,,,,,,,,,,1407.000000,,,,13031.000000,0.403519,30355.000000,"[0.4025060980439089, 0.4035190317333002)",0.402506,28.546194,0.001013
1239,6320.000000,215.000000,787.000000,618.000000,,,,,,,,,,651.000000,292.000000,,504.000000,384.000000,6613.000000,0.734844,30126.000000,"[0.734264072269001, 0.734844198632427)",0.734264,16.348948,0.000580
607,388.000000,1098.000000,,,,,569.000000,,354.000000,,1301.000000,1057.000000,795.000000,,,,,462.000000,10360.000000,0.030643,20005.000000,"[0.02845806692196992, 0.030643010728977012)",0.028458,61.575432,0.002185
399,46.000000,2859.000000,2654.000000,,607.000000,,,1616.000000,375.000000,,,,,223.000000,183.000000,,,,7821.000000,0.800041,40159.000000,"[0.7995308114110634, 0.8000411416401781)",0.799531,14.381974,0.000510
980,271.000000,4154.000000,1885.000000,,527.000000,784.000000,,,2724.000000,,,547.000000,,90.000000,,,,,5402.000000,0.397408,10030.000000,"[0.3963846577382139, 0.3974084895659884)",0.396385,28.853322,0.001024
63,752.000000,3417.000000,1131.000000,1881.000000,947.000000,337.000000,,,,,,,,,,,,,7919.000000,0.754721,10293.000000,"[0.7541645546766171, 0.7547211377450523)",0.754165,15.685457,0.000557
992,5114.000000,1610.000000,2545.000000,654.000000,,270.000000,,,,1153.000000,,,464.000000,335.000000,,,,,4239.000000,0.569982,10079.000000,"[0.5692277674283269, 0.5699818873494955)",0.569228,21.252382,0.000754
1199,310.000000,,,,,,,1552.000000,,,,,,279.000000,,736.000000,,,13507.000000,0.439393,20611.000000,"[0.4384541110939371, 0.43939261050349093)",0.438454,26.448509,0.000938
