,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
976,119.000000,1443.000000,527.000000,239.000000,,545.000000,,,,,,,,,,,,,13511.000000,0.572402,40506.000000,"[0.5716453388802085, 0.5724017966810104)",0.571645,21.436684,0.000756
1117,640.000000,97.000000,,,,,,4753.000000,,,354.000000,687.000000,,216.000000,,332.000000,,20.000000,9285.000000,0.554011,20225.000000,"[0.553234445162598, 0.5540107750059905)",0.553234,21.999822,0.000776
602,5364.000000,154.000000,3366.000000,460.000000,,,,,,,,,,197.000000,,,,,6843.000000,0.986879,10532.000000,"[0.986680716391586, 0.9868792011087676)",0.986681,5.624708,0.000198
736,2802.000000,,,267.000000,,62.000000,,855.000000,,695.000000,,,,98.000000,,,102.000000,,11503.000000,0.608250,30027.000000,"[0.6075407008839855, 0.6082502894461995)",0.607541,20.108492,0.000710
1184,,1534.000000,590.000000,,,,,283.000000,,,332.000000,1017.000000,354.000000,252.000000,,94.000000,,100.000000,11828.000000,0.235544,20550.000000,"[0.23423986520336, 0.23554445625197348)",0.234240,36.969816,0.001305
1355,2670.000000,159.000000,63.000000,61.000000,,,,424.000000,,,,,39.000000,222.000000,,1703.000000,,199.000000,10844.000000,0.449393,40021.000000,"[0.44848295917599784, 0.4493928082966602)",0.448483,25.783524,0.000910
1475,1063.000000,675.000000,131.000000,,,,105.000000,2051.000000,,,,,,110.000000,,354.000000,,121.000000,11774.000000,0.674493,40556.000000,"[0.6738555430984194, 0.6744925032903992)",0.673856,18.050332,0.000637
259,87.000000,,,,,,,5172.000000,,,,,,,,,,,11125.000000,0.748183,20637.000000,"[0.7476152354537987, 0.7481833162477681)",0.747615,16.098411,0.000568
32,42.000000,4168.000000,,3933.000000,3198.000000,197.000000,,,586.000000,,,,,,,,,,4260.000000,0.560198,10114.000000,"[0.5594270759510965, 0.5601982790139172)",0.559427,21.854538,0.000771
159,,,,130.000000,,,,1429.000000,,,,486.000000,,,,3242.000000,,,11097.000000,0.168145,20165.000000,"[0.16667318288652602, 0.16814542039097574)",0.166673,41.720621,0.001472
1268,223.000000,275.000000,1048.000000,2356.000000,1448.000000,,1067.000000,553.000000,,,,,,,3096.000000,,,,6318.000000,0.333493,30298.000000,"[0.33238998680165877, 0.3334933674703203)",0.332390,31.267867,0.001103
1260,3941.000000,625.000000,827.000000,1112.000000,,,1418.000000,,,1403.000000,,,,,,,95.000000,48.000000,6915.000000,0.465561,30258.000000,"[0.4646703632279364, 0.465561341558998)",0.464670,25.248759,0.000891
547,304.000000,2864.000000,,1291.000000,355.000000,,,,224.000000,,,,77.000000,,,234.000000,,,11035.000000,0.633840,10258.000000,"[0.6331664573311453, 0.6338400458745043)",0.633166,19.088315,0.000674
