,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
294,867.000000,,,,,,,3910.000000,,,,,,,,,,,11607.000000,0.758168,30334.000000,"[0.7576082553881024, 0.7581675617394469)",0.757608,15.676744,0.000559
682,,,,,,,,454.000000,,,,,,99.000000,,764.000000,,,15067.000000,0.279476,20526.000000,"[0.2781814310074448, 0.2794763735865822)",0.278181,36.295820,0.001295
1137,168.000000,421.000000,,,,,523.000000,2663.000000,,,,,,,,1378.000000,,,11231.000000,0.403771,20317.000000,"[0.402762656641656, 0.40377053957412967)",0.402763,28.249853,0.001008
772,3410.000000,1111.000000,2448.000000,215.000000,,698.000000,,,,696.000000,,,,251.000000,,,,,7555.000000,0.734841,30384.000000,"[0.7342580615512679, 0.7348412783026083)",0.734258,16.346926,0.000583
592,137.000000,374.000000,714.000000,,,,384.000000,,,,,3613.000000,1273.000000,,,2137.000000,,1200.000000,6552.000000,0.031365,20008.000000,"[0.02870229440951743, 0.03136484321046084)",0.028702,74.628323,0.002663
353,5214.000000,1135.000000,171.000000,,1338.000000,,317.000000,,,,,,,,1079.000000,,,,7130.000000,0.800212,30677.000000,"[0.7997054976101692, 0.8002115661844424)",0.799705,14.184547,0.000506
140,2245.000000,,,,,,,3490.000000,,,1110.000000,,,942.000000,,3431.000000,,,5166.000000,0.397713,20245.000000,"[0.396695929861509, 0.3977133514047695)",0.396696,28.517210,0.001017
716,3299.000000,113.000000,74.000000,117.000000,,,,,,,,69.000000,,,,,161.000000,213.000000,12338.000000,0.754802,30057.000000,"[0.7542395005691213, 0.754802320528338)",0.754240,15.775226,0.000563
1206,1962.000000,2199.000000,286.000000,1002.000000,,,288.000000,,,,,,,,2218.000000,,,,8429.000000,0.569839,30073.000000,"[0.5690751167382654, 0.5698391465595606)",0.569075,21.414918,0.000764
10,1279.000000,4661.000000,,,625.000000,,,,3434.000000,,,,,52.000000,,,,,6333.000000,0.439564,10087.000000,"[0.43862847809181377, 0.43956433212083823)",0.438628,26.230962,0.000936
304,3094.000000,2084.000000,,1624.000000,1060.000000,236.000000,,,,57.000000,,,,,,,451.000000,,7778.000000,0.639022,30385.000000,"[0.6383387065180336, 0.6390223101934805)",0.638339,19.160661,0.000684
1195,,,,,,,,1865.000000,,,,,,,,331.000000,,,14188.000000,0.524817,20652.000000,"[0.5240002938312677, 0.5248171082516951)",0.524000,22.894413,0.000817
782,1590.000000,2469.000000,1933.000000,1100.000000,,,,,,,,,,261.000000,2028.000000,,,,7003.000000,0.683147,30422.000000,"[0.682510399734455, 0.6831468427163733)",0.682510,17.838799,0.000636
99,608.000000,,,348.000000,534.000000,,1120.000000,4822.000000,,,5469.000000,,,,,,,,3483.000000,0.306184,20060.000000,"[0.3049367635993855, 0.3061835536155733)",0.304937,34.946157,0.001247
372,2670.000000,159.000000,63.000000,61.000000,,,,424.000000,,,,,39.000000,222.000000,,1703.000000,,199.000000,10844.000000,0.464361,40021.000000,"[0.4634557509934971, 0.4643605922224572)",0.463456,25.361707,0.000905
1180,744.000000,1800.000000,,,,,336.000000,,,,1014.000000,,,2416.000000,,,,,10074.000000,0.455262,20562.000000,"[0.45434788807362997, 0.4552621332777535)",0.454348,25.625291,0.000914
895,82.000000,2701.000000,4299.000000,244.000000,,,,,1122.000000,,,1304.000000,79.000000,,,,,,6553.000000,0.572887,40178.000000,"[0.5721266803034336, 0.5728874628138861)",0.572127,21.323900,0.000761
419,41.000000,127.000000,7617.000000,,,401.000000,,,2059.000000,,,,,,1952.000000,,,,4187.000000,0.498807,40253.000000,"[0.497947489273356, 0.4988072638979947)",0.497947,24.098540,0.000860
223,4045.000000,2631.000000,1484.000000,1441.000000,425.000000,,,,,,,88.000000,,,,,,,6270.000000,0.937142,30003.000000,"[0.9368160740254835, 0.9371421778158382)",0.936816,9.140332,0.000326
919,,,,,,,,4121.000000,,,,,,,,,,,12263.000000,0.655833,40328.000000,"[0.655171402436973, 0.6558330813849194)",0.655171,18.546135,0.000662
1183,2646.000000,,,,,,1971.000000,,,,3232.000000,,,4420.000000,,,,,4115.000000,0.314768,20578.000000,"[0.3135597000529311, 0.3147679434901167)",0.313560,33.865739,0.001208
2,2608.000000,3332.000000,,,,,,,,,,531.000000,1679.000000,,,,,,8234.000000,0.198768,10021.000000,"[0.1971991307644257, 0.19876774125990404)",0.197199,43.966432,0.001569
530,102.000000,2693.000000,,2400.000000,423.000000,166.000000,,,,,,,351.000000,,,,,,10249.000000,0.416624,10245.000000,"[0.41565369062388324, 0.41662424304544043)",0.415654,27.203520,0.000971
132,407.000000,,246.000000,291.000000,,551.000000,,221.000000,,,485.000000,,,604.000000,,,,,13579.000000,0.284634,20222.000000,"[0.2833464295070568, 0.2846341714130211)",0.283346,36.093994,0.001288
693,,,,,,,,,,,,,,1962.000000,,,,,14422.000000,0.340749,20635.000000,"[0.33960615461079346, 0.340749358988622)",0.339606,32.042765,0.001143
1131,1991.000000,276.000000,,391.000000,,,462.000000,371.000000,,,565.000000,67.000000,,1495.000000,,,,,10766.000000,0.524000,20269.000000,"[0.5231828588513661, 0.5240002938312677)",0.523183,22.911806,0.000817
1367,46.000000,2859.000000,2654.000000,,607.000000,,,1616.000000,375.000000,,,,,223.000000,183.000000,,,,7821.000000,0.798177,40159.000000,"[0.797666548452155, 0.7981772487071904)",0.797667,14.314368,0.000511
1356,516.000000,229.000000,7029.000000,,,21.000000,,,102.000000,,,,111.000000,110.000000,1407.000000,70.000000,,,6789.000000,0.771849,40104.000000,"[0.7713084633736116, 0.7718490630191082)",0.771308,15.152415,0.000541
620,134.000000,,,,,113.000000,,227.000000,,,,,,,,,,686.000000,15224.000000,0.011427,20152.000000,"[0.008085688185192735, 0.011427434668299848)",0.008086,93.665489,0.003342
1248,3408.000000,1207.000000,1536.000000,145.000000,677.000000,,1229.000000,,,,,,,,,,,,8182.000000,0.810252,30294.000000,"[0.8097539586441259, 0.8102520144957168)",0.809754,13.959959,0.000498
