,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
324,522.000000,2069.000000,1302.000000,,1064.000000,,,,,,,,,,1219.000000,,,,10208.000000,0.656140,30518.000000,"[0.6554742205530685, 0.6561398228494036)",0.655474,18.757805,0.000666
1149,960.000000,,,,,,1553.000000,834.000000,,,410.000000,,35.000000,705.000000,,733.000000,,,11154.000000,0.302334,20338.000000,"[0.30111738506265356, 0.3023342627278885)",0.301117,34.293682,0.001217
739,125.000000,60.000000,,1089.000000,,,,,,,,,,609.000000,,,,,14501.000000,0.480115,20634.000000,"[0.4792397084489806, 0.4801153029078459)",0.479240,24.675741,0.000876
39,1541.000000,3995.000000,4151.000000,153.000000,209.000000,,,,,,,,,1218.000000,,,875.000000,,4242.000000,0.777588,10166.000000,"[0.7770532445152595, 0.7775876870381)",0.777053,15.061499,0.000534
389,1487.000000,3947.000000,6653.000000,306.000000,488.000000,,,,,,,36.000000,49.000000,1169.000000,,,,,2249.000000,0.917997,40105.000000,"[0.9176439009478348, 0.9179967690124589)",0.917644,9.944422,0.000353
1452,7458.000000,1291.000000,1114.000000,1139.000000,875.000000,,,,,358.000000,,,,,,,,,4149.000000,0.931072,40484.000000,"[0.9307359828661862, 0.9310721586794918)",0.930736,9.474006,0.000336
1086,589.000000,207.000000,,,,691.000000,,2779.000000,38.000000,,,1089.000000,75.000000,44.000000,,53.000000,,268.000000,10551.000000,0.260911,20024.000000,"[0.2596106930957687, 0.2609106446734366)",0.259611,36.634846,0.001300
1430,2895.000000,,285.000000,,,142.000000,,,,,,,,325.000000,,,,,12737.000000,0.953484,40370.000000,"[0.9531847608084204, 0.9534839217367104)",0.953185,8.430864,0.000299
931,2064.000000,1068.000000,,1317.000000,2683.000000,771.000000,627.000000,,,952.000000,,,,,,,,,6902.000000,0.380787,40295.000000,"[0.3797289663581586, 0.3807872580028152)",0.379729,29.824458,0.001058
1153,1833.000000,525.000000,,,,487.000000,,,,,596.000000,269.000000,,1073.000000,549.000000,,,,11052.000000,0.410534,20351.000000,"[0.40953628421158617, 0.4105335320651249)",0.409536,28.104141,0.000997
299,6056.000000,1716.000000,1587.000000,887.000000,,,,,,243.000000,,,,,269.000000,,,,5626.000000,0.951077,30395.000000,"[0.9507739599098605, 0.9510765691963374)",0.950774,8.528044,0.000303
267,1428.000000,782.000000,471.000000,79.000000,713.000000,,222.000000,,,,172.000000,,,,984.000000,,,,11533.000000,0.569228,30241.000000,"[0.5684723544638693, 0.5692277674283269)",0.568472,21.288822,0.000755
1201,252.000000,,,,,1167.000000,1397.000000,1073.000000,,,,673.000000,,434.000000,,,,,11388.000000,0.138186,20614.000000,"[0.13657068705183753, 0.13818560035786512)",0.136571,45.511003,0.001615
978,2551.000000,822.000000,1279.000000,126.000000,,59.000000,,,,,,7119.000000,556.000000,,,,,,3872.000000,0.207858,10000.000000,"[0.20643987891220597, 0.20785752148009085)",0.206440,39.951579,0.001418
838,2264.000000,1523.000000,375.000000,1500.000000,1848.000000,,1611.000000,,,,,,,,894.000000,,,,6369.000000,0.513956,30486.000000,"[0.5131308971866185, 0.513955631648504)",0.513131,23.242420,0.000825
396,3459.000000,1117.000000,1553.000000,,856.000000,2177.000000,,,,,,,,309.000000,,63.000000,,,6850.000000,0.485326,40148.000000,"[0.4844617621027912, 0.4853262066912229)",0.484462,24.361519,0.000864
444,103.000000,3649.000000,2000.000000,1891.000000,1714.000000,633.000000,1677.000000,,,,,,,575.000000,,,,,4142.000000,0.519704,40400.000000,"[0.5188851435972114, 0.5197039966020436)",0.518885,23.076670,0.000819
1143,1731.000000,103.000000,,,,,543.000000,447.000000,,,1278.000000,1505.000000,,1870.000000,,,,,8907.000000,0.347901,20312.000000,"[0.34677313314345504, 0.3479007224310221)",0.346773,31.777384,0.001128
316,704.000000,1631.000000,2423.000000,,,,3465.000000,,,,,,,,701.000000,,,,7460.000000,0.447756,30480.000000,"[0.4468320852581631, 0.4477559165222686)",0.446832,26.035136,0.000924
271,2561.000000,3508.000000,,,2321.000000,,,,,,,,,,2095.000000,,,,5899.000000,0.631712,30253.000000,"[0.6310206358154099, 0.6317117098328427)",0.631021,19.475641,0.000691
1016,1359.000000,3353.000000,1439.000000,,894.000000,,,,1261.000000,,,98.000000,,335.000000,,,,,7645.000000,0.695010,10178.000000,"[0.694379211840241, 0.6950100656705647)",0.694379,17.778534,0.000631
1320,5933.000000,548.000000,,1928.000000,,,1000.000000,,,,,,,650.000000,,,,,6325.000000,0.821807,30506.000000,"[0.8213247218379109, 0.8218069950362218)",0.821325,13.591279,0.000482
216,2491.000000,,,,,,,92.000000,,,,,60.000000,362.000000,,,,,13379.000000,0.911182,20586.000000,"[0.910818001651318, 0.9111821011246077)",0.910818,10.260942,0.000364
1263,2367.000000,3122.000000,73.000000,658.000000,1045.000000,,,,,,,,36.000000,332.000000,958.000000,,,,7793.000000,0.731942,30213.000000,"[0.731360733421927, 0.7319417945352102)",0.731361,16.375290,0.000581
190,1506.000000,,,,,,,348.000000,,,,239.000000,,,,1250.000000,,,13041.000000,0.446832,20433.000000,"[0.4459077463592694, 0.4468320852581631)",0.445908,26.049442,0.000924
5,1840.000000,2817.000000,,,,,,,1166.000000,,,,1617.000000,158.000000,,53.000000,,,8733.000000,0.073829,10019.000000,"[0.07196788459720206, 0.07382938719588823)",0.071968,52.460309,0.001862
1343,3314.000000,7050.000000,153.000000,,,,,,,,,,,400.000000,857.000000,,,,4610.000000,0.919754,30621.000000,"[0.9194032629387721, 0.9197542557804206)",0.919403,9.891575,0.000351
287,354.000000,1832.000000,4668.000000,,612.000000,,1136.000000,,,,,,,,367.000000,,,,7415.000000,0.783964,30317.000000,"[0.7834375308728837, 0.7839644692987283)",0.783438,14.850021,0.000527
600,6734.000000,770.000000,2345.000000,448.000000,954.000000,,,,,,,,,263.000000,,,,,4870.000000,0.971718,10510.000000,"[0.9714576881451246, 0.9717181150261888)",0.971458,7.339272,0.000260
694,308.000000,,333.000000,,,,160.000000,8726.000000,,,,,,,,686.000000,,,6171.000000,0.596441,20437.000000,"[0.5957178492167237, 0.5964407840462245)",0.595718,20.373533,0.000723
1339,1505.000000,3237.000000,,132.000000,3190.000000,,1234.000000,,,,,,,,,,,,7086.000000,0.626860,30602.000000,"[0.6261650738724361, 0.6268603803516768)",0.626165,19.594919,0.000695
758,2232.000000,402.000000,,,,,,,,567.000000,,58.000000,19.000000,,,,44.000000,,13062.000000,0.669312,30104.000000,"[0.6686582832092524, 0.6693123738916836)",0.668658,18.433388,0.000654
1441,1725.000000,2879.000000,1019.000000,799.000000,854.000000,,,,,75.000000,,,,,,,,,9033.000000,0.890032,40411.000000,"[0.8896399309065346, 0.8900316806826681)",0.889640,11.040175,0.000392
