,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
178,121.000000,,,501.000000,,,,8146.000000,,,,,,168.000000,,214.000000,,,7234.000000,0.656063,20384.000000,"[0.6554062501883976, 0.6560629997633668)",0.655406,18.420945,0.000657
1141,673.000000,,,,,,492.000000,1450.000000,,,2406.000000,234.000000,,84.000000,,,,,11045.000000,0.302091,20339.000000,"[0.30089098388038177, 0.3020907669951374)",0.300891,33.652307,0.001200
1187,2329.000000,440.000000,2465.000000,1282.000000,,,,,,,,387.000000,469.000000,,1261.000000,,,,7751.000000,0.480145,30005.000000,"[0.4792672245923492, 0.48014540859479243)",0.479267,24.631883,0.000878
1310,2566.000000,2459.000000,1314.000000,,672.000000,,,,,,,,,,1950.000000,,,,7423.000000,0.777859,30612.000000,"[0.7773151586513419, 0.7778590260998891)",0.777315,15.254752,0.000544
1074,4085.000000,1125.000000,377.000000,,,,,,,,,,,628.000000,,,208.000000,,9961.000000,0.918049,10524.000000,"[0.9176930039672625, 0.9180494057993066)",0.917693,9.996593,0.000356
1361,1272.000000,335.000000,11201.000000,,,,,,,,,36.000000,128.000000,,885.000000,,,,2527.000000,0.931276,40112.000000,"[0.93093774890679, 0.9312762552985913)",0.930938,9.494650,0.000339
613,164.000000,,,,,67.000000,802.000000,3319.000000,668.000000,,,,,312.000000,,,,289.000000,10763.000000,0.261241,20193.000000,"[0.25995544299747303, 0.2612413510469482)",0.259955,36.067996,0.001286
28,6485.000000,2692.000000,3280.000000,,,,,,,,,,,,,155.000000,295.000000,104.000000,3373.000000,0.953468,10137.000000,"[0.9531648093423057, 0.9534677663050928)",0.953165,8.497536,0.000303
1374,1066.000000,,954.000000,,,,,,,,,,166.000000,,,,,216.000000,13982.000000,0.381270,40152.000000,"[0.38024257429316155, 0.3812700574087905)",0.380243,28.819523,0.001027
627,2245.000000,,,,,,,3490.000000,,,1110.000000,,,942.000000,,3431.000000,,,5166.000000,0.411186,20245.000000,"[0.4102107059646476, 0.4111860603054109)",0.410211,27.357381,0.000975
1370,3440.000000,731.000000,3602.000000,286.000000,388.000000,,,,,,,131.000000,,,378.000000,,,,7428.000000,0.951030,40139.000000,"[0.9507228320789407, 0.951029528971085)",0.950723,8.602436,0.000307
470,1284.000000,4370.000000,652.000000,,743.000000,,,,,,376.000000,,,654.000000,3314.000000,,,,4991.000000,0.568696,40461.000000,"[0.5679345604995119, 0.5686958192625693)",0.567935,21.352287,0.000761
1102,122.000000,,,,,,,,,,92.000000,317.000000,,120.000000,,5702.000000,,,10031.000000,0.139138,20120.000000,"[0.13751583510440218, 0.1391380952904199)",0.137516,45.502222,0.001622
675,102.000000,,,1342.000000,,,,,,,3479.000000,,,,,,,,11461.000000,0.207468,20489.000000,"[0.20605436188983037, 0.20746758216378403)",0.206054,39.638933,0.001413
201,2948.000000,,,,,,663.000000,,,,308.000000,626.000000,,,,115.000000,,106.000000,11618.000000,0.514394,20482.000000,"[0.513554409964321, 0.5143935076002977)",0.513554,23.535563,0.000839
31,574.000000,4719.000000,630.000000,488.000000,3441.000000,1149.000000,,,419.000000,,,,,305.000000,,,,,4659.000000,0.485372,10151.000000,"[0.484505963371395, 0.4853724200431024)",0.484506,24.302947,0.000866
624,4857.000000,,,,,984.000000,,,,,,,,4491.000000,,,,,6052.000000,0.519389,20235.000000,"[0.5185606711697949, 0.5193894640897694)",0.518561,23.246530,0.000829
508,,3783.000000,,824.000000,3650.000000,,,,3031.000000,,,,,,,,,,5096.000000,0.347071,10160.000000,"[0.3459607927593084, 0.3470710390744397)",0.345961,31.140920,0.001110
843,1527.000000,715.000000,922.000000,,,,,,,603.000000,,,,,,,525.000000,,12092.000000,0.447929,30695.000000,"[0.44701415332897726, 0.4479293638901716)",0.447014,25.670428,0.000915
1011,830.000000,7605.000000,,,1611.000000,96.000000,,,1805.000000,,,,,,,,,,4437.000000,0.631829,10199.000000,"[0.631137845443278, 0.6318286535449139)",0.631138,19.376241,0.000691
451,98.000000,442.000000,8262.000000,541.000000,,,,,,,,,,98.000000,3801.000000,,,,3142.000000,0.695070,40366.000000,"[0.6944481621377843, 0.6950701280855702)",0.694448,17.445310,0.000622
1332,4174.000000,869.000000,,,,,1111.000000,1386.000000,,,,,,,,,,,8844.000000,0.821901,30698.000000,"[0.8214169654101678, 0.8219006684355901)",0.821417,13.567221,0.000484
1283,126.000000,5595.000000,6585.000000,,101.000000,,,,,,,,,,1348.000000,,,,2629.000000,0.911186,30492.000000,"[0.9108208835940057, 0.9111861729103253)",0.910821,10.245875,0.000365
876,437.000000,712.000000,4914.000000,473.000000,,,,,1016.000000,,,,,65.000000,,,134.000000,,8633.000000,0.732053,40106.000000,"[0.7314619670001394, 0.7320525538577679)",0.731462,16.565169,0.000591
425,5175.000000,431.000000,,,,,,,,,,,,1968.000000,,,1424.000000,,7386.000000,0.447014,40214.000000,"[0.4460983891267164, 0.44701415332897726)",0.446098,25.685957,0.000916
712,2220.000000,,2085.000000,,,,,,,526.000000,,96.000000,,,1418.000000,,,2275.000000,7764.000000,0.073197,30010.000000,"[0.07131268357296662, 0.07319667341805756)",0.071313,52.843388,0.001884
566,6301.000000,655.000000,228.000000,1351.000000,,,,,,,,,,1193.000000,,,,,6656.000000,0.919828,10486.000000,"[0.919474066244495, 0.9198281787853311)",0.919474,9.932382,0.000354
888,628.000000,2689.000000,5819.000000,,835.000000,1028.000000,,,,24.000000,,,,,,,,,5361.000000,0.783804,40161.000000,"[0.7832671680876955, 0.7838036499114549)",0.783267,15.047595,0.000536
538,4431.000000,1489.000000,4903.000000,136.000000,,,,,,,,,,1090.000000,,,,,4335.000000,0.971643,10304.000000,"[0.97137649528296, 0.9716425610101938)",0.971376,7.462787,0.000266
281,3436.000000,3807.000000,852.000000,63.000000,1050.000000,,1392.000000,,,733.000000,,50.000000,,682.000000,1015.000000,,,,3304.000000,0.596995,30206.000000,"[0.596265249403012, 0.5969949979486247)",0.596265,20.468468,0.000730
