,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,0,high_bound,id_patch,inter,low_bound,proba_patch,proba_patch_norm
32,42.000000,4168.000000,,3933.000000,3198.000000,197.000000,,,586.000000,,,,,,,,,,4260.000000,0.560198,10114.000000,"[0.5594270759510965, 0.5601982790139172)",0.559427,21.854538,0.000771
528,3492.000000,1884.000000,3409.000000,276.000000,,,,,,,,,,169.000000,,,1928.000000,,5226.000000,0.559427,10153.000000,"[0.5586548005236694, 0.5594270759510965)",0.558655,21.884927,0.000772
1103,,,,,,,,184.000000,,,,,,178.000000,,2668.000000,,,13354.000000,0.092464,20164.000000,"[0.0907351914178461, 0.09246382130588113)",0.090735,48.986331,0.001729
191,1094.000000,,,,,,,,,,,,,145.000000,,2826.000000,,,12319.000000,0.210236,20310.000000,"[0.20888330505235164, 0.21023559572777142)",0.208883,38.321539,0.001352
154,,,,,,,1250.000000,,,,,,,,,,,5248.000000,9886.000000,0.007584,20117.000000,"[0.004013212263884869, 0.007583907072253452)",0.004013,101.187210,0.003571
1362,76.000000,2691.000000,3659.000000,,,,,,,269.000000,152.000000,2689.000000,2961.000000,,,,,,3887.000000,0.039067,40063.000000,"[0.03708379069509399, 0.039067360801285984)",0.037084,56.210888,0.001984
967,7677.000000,,478.000000,,,,,,,,,,32.000000,,,,,,8197.000000,0.993010,40474.000000,"[0.99288093368767, 0.9930099901536273)",0.992881,3.657233,0.000129
379,3723.000000,574.000000,1866.000000,,,,,,,,,,,119.000000,221.000000,,297.000000,,9584.000000,0.913298,30614.000000,"[0.912940383028545, 0.9132979400568434)",0.912940,10.132537,0.000358
942,363.000000,3559.000000,1605.000000,,1508.000000,,,,869.000000,469.000000,,,,,,,,,8011.000000,0.618785,40341.000000,"[0.6180892929462026, 0.6187854126403928)",0.618089,19.726808,0.000696
62,7696.000000,104.000000,2776.000000,757.000000,,,,,,,,396.000000,39.000000,,,,,,4616.000000,0.974458,10243.000000,"[0.9742066476263539, 0.9744578408030821)",0.974207,7.118373,0.000251
615,913.000000,,161.000000,,,,756.000000,395.000000,,,1752.000000,47.000000,,734.000000,,,,,11626.000000,0.319055,20091.000000,"[0.31793640572653376, 0.3190546917829658)",0.317936,31.690260,0.001118
1139,1278.000000,,,,,,127.000000,473.000000,,,1199.000000,2516.000000,,1514.000000,,1952.000000,,,7325.000000,0.215621,20319.000000,"[0.214277638091179, 0.2156207000550619)",0.214278,38.060014,0.001343
853,7757.000000,,889.000000,64.000000,,,,,,791.000000,,,,148.000000,,,,,6735.000000,0.926540,30589.000000,"[0.9262013691258943, 0.9265397527942032)",0.926201,9.589198,0.000338
1411,1649.000000,5045.000000,2073.000000,,918.000000,3080.000000,,,,,,,,192.000000,,,,,3427.000000,0.474368,40279.000000,"[0.4734949952937543, 0.47436753683584076)",0.473495,24.726293,0.000873
777,3436.000000,3807.000000,852.000000,63.000000,1050.000000,,1392.000000,,,733.000000,,50.000000,,682.000000,1015.000000,,,,3304.000000,0.595360,30206.000000,"[0.5946328859551477, 0.5953598393961097)",0.594633,20.600582,0.000727
783,2319.000000,1055.000000,796.000000,2289.000000,,,,408.000000,,,,,,177.000000,499.000000,,,,8841.000000,0.795595,30218.000000,"[0.7950760928871552, 0.7955949055243499)",0.795076,14.702238,0.000519
1169,5604.000000,,,456.000000,,184.000000,,3424.000000,,,1239.000000,125.000000,,1009.000000,,,,,4343.000000,0.763858,20468.000000,"[0.7633032692751696, 0.7638582125865523)",0.763303,15.726117,0.000555
